game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws,group,balls,strikes,count,on_3b,on_2b,on_1b,outs_when_up
717533,2023-07-01,1,Top,542881,666971,FF,89.9,2061.0,1.51,54.23,6.5,0.27,1.61,0.88,3.17,12.0,,called_strike,,,,90.2,161.0,R,L,1,0,1,0-1,,,,2
717533,2023-07-01,1,Top,542881,666971,FC,86.9,2400.0,2.01,54.47,6.4,-0.14,1.07,0.24,2.67,5.0,,foul,78.4,63.0,191.0,87.0,164.0,R,L,1,0,2,0-2,,,,2
717533,2023-07-01,1,Top,542881,666971,FF,91.6,2115.0,1.8,54.48,6.41,0.21,1.38,1.24,3.5,12.0,,ball,,,,90.9,156.0,R,L,1,1,2,1-2,,,,2
717533,2023-07-01,1,Top,542881,666971,FC,86.5,2438.0,2.14,54.3,6.26,-0.25,1.04,-0.38,2.68,4.0,,foul,68.7,28.0,197.0,86.6,163.0,R,L,1,1,2,1-2,,,,2
717533,2023-07-01,1,Top,542881,666971,CH,81.1,1769.0,1.85,54.41,6.49,0.93,1.21,1.17,0.92,14.0,,ball,,,,80.7,135.0,R,L,1,2,2,2-2,,,,2
717533,2023-07-01,1,Top,542881,666971,FC,86.2,2457.0,2.3,54.06,6.14,-0.23,1.04,-0.06,0.83,13.0,,ball,,,,86.8,154.0,R,L,1,3,2,3-2,,,,2
717533,2023-07-01,1,Top,542881,666971,CH,80.8,1825.0,1.63,54.48,6.61,1.09,1.26,0.47,1.72,9.0,field_out,hit_into_play,63.5,44.0,200.0,80.4,139.0,R,L,1,3,2,3-2,,,,2
717533,2023-07-01,1,Top,542881,641786,FF,89.8,2130.0,1.63,54.4,6.47,0.58,1.49,1.12,2.43,14.0,,called_strike,,,,89.7,159.0,R,L,2,0,1,0-1,,,,1
717533,2023-07-01,1,Top,542881,641786,CH,79.6,1857.0,1.71,54.5,6.55,1.08,1.02,1.86,2.03,14.0,,ball,,,,79.4,133.0,R,L,2,1,1,1-1,,,,1
717533,2023-07-01,1,Top,542881,641786,FC,86.5,2453.0,2.0,54.47,6.44,-0.06,1.33,0.09,3.46,2.0,,swinging_strike,,,,86.9,150.0,R,L,2,1,2,1-2,,,,1
717533,2023-07-01,1,Top,542881,641786,CH,80.1,1778.0,1.69,54.4,6.49,0.91,1.01,0.2,2.07,8.0,field_out,hit_into_play,84.7,38.0,307.0,80.2,137.0,R,L,2,1,2,1-2,,,,1
717533,2023-07-01,1,Top,542881,606466,FF,90.1,2249.0,1.83,54.3,6.47,0.6,1.64,0.86,1.14,14.0,,ball,,,,89.4,162.0,R,L,3,1,0,1-0,,,,0
717533,2023-07-01,1,Top,542881,606466,FC,85.8,2387.0,2.06,54.62,6.32,-0.29,1.08,-0.36,1.53,13.0,,ball,,,,85.2,159.0,R,L,3,2,0,2-0,,,,0
717533,2023-07-01,1,Top,542881,606466,FF,91.3,2315.0,1.74,54.47,6.34,0.51,1.6,0.36,1.1,14.0,,ball,,,,90.1,160.0,R,L,3,3,0,3-0,,,,0
717533,2023-07-01,1,Top,542881,606466,FF,90.6,2318.0,1.69,54.28,6.44,0.51,1.61,0.45,2.74,6.0,field_out,hit_into_play,93.7,47.0,309.0,90.0,160.0,R,L,3,3,0,3-0,,,,0
717533,2023-07-01,1,Bot,669194,660271,FF,96.0,2247.0,-0.83,53.68,6.23,-0.1,1.74,0.23,2.7,5.0,,called_strike,,,,97.0,194.0,L,R,4,0,1,0-1,,,,2
717533,2023-07-01,1,Bot,669194,660271,FF,96.7,2228.0,-0.83,53.89,6.24,-0.35,1.6,0.03,2.82,5.0,,foul,92.8,15.0,444.0,97.2,184.0,L,R,4,0,2,0-2,,,,2
717533,2023-07-01,1,Bot,669194,660271,FF,96.5,1858.0,-0.99,53.93,6.18,-0.37,1.13,-0.15,4.33,11.0,,ball,,,,97.1,200.0,L,R,4,1,2,1-2,,,,2
717533,2023-07-01,1,Bot,669194,660271,CH,85.4,2063.0,-1.19,53.92,5.9,-1.08,0.94,0.32,-0.31,14.0,,ball,,,,85.6,237.0,L,R,4,2,2,2-2,,,,2
717533,2023-07-01,1,Bot,669194,660271,FF,96.2,2175.0,-0.97,53.84,6.13,-0.19,1.73,0.13,3.34,2.0,field_out,hit_into_play,98.1,26.0,381.0,96.9,200.0,L,R,4,2,2,2-2,,,,2
717533,2023-07-01,1,Bot,669194,545361,FF,93.7,2051.0,-0.81,53.54,6.22,-0.2,1.4,0.46,2.89,6.0,,called_strike,,,,95.2,191.0,R,R,5,0,1,0-1,,,,1
717533,2023-07-01,1,Bot,669194,545361,FF,94.6,2176.0,-0.92,53.82,6.2,-0.17,1.52,0.27,2.87,5.0,,foul_tip,,,,95.5,190.0,R,R,5,0,1,0-1,,,,1
717533,2023-07-01,1,Bot,669194,545361,FF,97.1,2342.0,-0.79,53.75,6.21,-0.13,1.58,1.35,3.2,12.0,,ball,,,,98.4,195.0,R,R,5,1,1,1-1,,,,1
717533,2023-07-01,1,Bot,669194,545361,FF,95.7,2196.0,-0.82,53.88,6.29,-0.41,1.59,0.3,2.22,9.0,strikeout,foul_tip,,,,96.5,191.0,R,R,5,1,1,1-1,,,,1
717533,2023-07-01,1,Bot,669194,666160,FF,93.4,2020.0,-0.9,53.63,6.16,-0.02,1.52,0.35,2.85,3.0,field_out,hit_into_play,69.7,60.0,156.0,94.8,191.0,L,R,6,0,0,0-0,,,,0
717533,2023-07-01,2,Top,542881,605113,FF,91.1,2207.0,1.74,54.16,6.36,0.47,1.51,-0.28,2.46,4.0,,swinging_strike,,,,90.8,155.0,R,L,7,0,1,0-1,656896.0,,664983.0,2
717533,2023-07-01,2,Top,542881,605113,CH,81.4,1805.0,1.91,53.98,6.28,1.14,0.94,1.0,1.08,14.0,,ball,,,,81.7,133.0,R,L,7,1,1,1-1,656896.0,,664983.0,2
717533,2023-07-01,2,Top,542881,605113,CH,79.7,1873.0,1.75,54.06,6.32,1.22,0.96,-0.36,-0.25,13.0,,blocked_ball,,,,79.8,136.0,R,L,7,2,1,2-1,656896.0,,664983.0,2
717533,2023-07-01,2,Top,542881,605113,FF,90.6,2022.0,1.74,54.21,6.46,0.37,1.38,0.51,5.41,12.0,,ball,,,,90.6,152.0,R,L,7,3,1,3-1,656896.0,,664983.0,2
717533,2023-07-01,2,Top,542881,605113,FF,91.1,2115.0,1.8,54.12,6.36,0.3,1.57,-0.2,2.33,5.0,field_out,hit_into_play,94.0,45.0,317.0,91.1,154.0,R,L,7,3,1,3-1,656896.0,,664983.0,2
717533,2023-07-01,2,Top,542881,664983,FC,83.8,2440.0,2.04,53.85,6.29,-0.34,0.87,-1.0,0.99,13.0,,ball,,,,84.4,166.0,L,L,8,1,0,1-0,,656896.0,672515.0,1
717533,2023-07-01,2,Top,542881,664983,SI,87.3,2164.0,3.27,53.93,4.69,1.54,0.13,0.33,0.94,14.0,,ball,,,,87.4,108.0,L,L,8,2,0,2-0,,656896.0,672515.0,1
717533,2023-07-01,2,Top,542881,664983,FF,90.4,2198.0,1.8,54.14,6.33,0.49,1.43,1.15,1.16,14.0,,ball,,,,90.2,155.0,L,L,8,3,0,3-0,,656896.0,672515.0,1
717533,2023-07-01,2,Top,542881,664983,FF,90.2,2269.0,1.71,54.29,6.41,0.42,1.38,-0.51,2.27,4.0,,called_strike,,,,89.9,162.0,L,L,8,3,1,3-1,,656896.0,672515.0,1
717533,2023-07-01,2,Top,542881,664983,FC,85.7,2457.0,2.26,53.85,6.2,-0.29,0.95,-0.14,2.09,8.0,force_out,hit_into_play,79.4,-21.0,6.0,86.5,159.0,L,L,8,3,1,3-1,,656896.0,672515.0,1
717533,2023-07-01,2,Top,542881,672515,CH,79.1,1720.0,1.53,54.29,6.43,1.14,0.63,0.41,2.12,6.0,,called_strike,,,,79.0,134.0,R,L,9,0,1,0-1,,,656896.0,1
717533,2023-07-01,2,Top,542881,672515,FF,90.2,2122.0,1.73,54.35,6.43,0.25,1.62,0.6,3.7,12.0,,ball,,,,89.9,156.0,R,L,9,1,1,1-1,,,656896.0,1
717533,2023-07-01,2,Top,542881,672515,CH,79.0,1729.0,1.63,54.16,6.44,1.08,0.8,0.45,2.38,6.0,,foul,85.3,43.0,275.0,79.0,134.0,R,L,9,1,2,1-2,,,656896.0,1
717533,2023-07-01,2,Top,542881,672515,FC,85.0,2353.0,2.06,53.84,6.23,-0.19,1.01,-0.38,1.63,7.0,single,hit_into_play,82.9,14.0,190.0,86.1,162.0,R,L,9,1,2,1-2,,,656896.0,1
717533,2023-07-01,2,Top,542881,656896,FF,89.9,2090.0,1.68,54.1,6.47,0.26,1.44,0.59,2.49,6.0,single,hit_into_play,103.1,-12.0,11.0,89.7,158.0,R,L,10,0,0,0-0,,,,1
717533,2023-07-01,2,Top,542881,572233,CH,80.6,1795.0,1.68,54.57,6.58,1.2,1.0,1.33,3.45,12.0,,ball,,,,80.0,133.0,R,L,11,1,0,1-0,,,,0
717533,2023-07-01,2,Top,542881,572233,FF,89.7,2197.0,1.67,54.29,6.43,0.4,1.66,0.69,1.21,14.0,,ball,,,,89.5,158.0,R,L,11,2,0,2-0,,,,0
717533,2023-07-01,2,Top,542881,572233,FF,90.3,2250.0,1.77,54.51,6.52,0.39,1.6,0.79,2.82,6.0,,called_strike,,,,89.9,157.0,R,L,11,2,1,2-1,,,,0
717533,2023-07-01,2,Top,542881,572233,FF,90.6,2249.0,1.77,54.36,6.38,0.29,1.69,0.22,2.49,5.0,,foul,84.8,80.0,104.0,90.5,156.0,R,L,11,2,2,2-2,,,,0
717533,2023-07-01,2,Top,542881,572233,FF,91.0,2159.0,1.73,54.39,6.42,0.49,1.33,0.66,4.18,12.0,,ball,,,,90.8,157.0,R,L,11,3,2,3-2,,,,0
