game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
748583,2023-10-04,5,Top,543243,665489,FF,4-Seam Fastball,93.2,2550,-0.68,53.82,5.54,0.15,0.86,0.2,3.48,2,,foul,81.6,51.0,230.0,94.6,195,R,R
748583,2023-10-04,5,Top,543243,665489,ST,Sweeper,84.0,2682,-0.85,54.06,5.5,1.24,-0.37,-0.39,2.82,4,,called_strike,,,,84.5,42,R,R
748583,2023-10-04,5,Top,543243,665489,ST,Sweeper,84.7,2762,-0.76,53.85,5.56,1.57,-0.58,1.02,0.41,14,,blocked_ball,,,,85.4,38,R,R
748583,2023-10-04,5,Top,543243,665489,ST,Sweeper,85.0,2747,-0.82,53.9,5.5,1.53,-0.57,1.57,1.14,14,,ball,,,,85.5,39,R,R
748583,2023-10-04,5,Top,543243,474832,FF,4-Seam Fastball,92.7,2632,-0.66,53.81,5.53,-0.01,1.29,0.81,1.99,9,strikeout,called_strike,,,,94.2,197,L,R
748583,2023-10-04,5,Top,543243,474832,FF,4-Seam Fastball,92.5,2617,-0.73,53.96,5.54,0.24,1.07,0.18,2.73,2,,foul_tip,,,,93.9,198,L,R
748583,2023-10-04,5,Top,543243,474832,ST,Sweeper,83.3,2685,-0.86,53.85,5.51,1.64,-0.4,0.73,1.81,9,,foul,,,,83.9,49,L,R
748583,2023-10-04,5,Top,543243,543807,FF,4-Seam Fastball,92.9,2560,-0.69,53.78,5.6,0.07,0.9,0.84,2.8,12,single,hit_into_play,86.2,5.0,104.0,94.1,197,R,R
748583,2023-10-04,5,Top,543243,662139,ST,Sweeper,83.3,2790,-0.94,54.13,5.56,1.54,-0.39,0.32,1.97,9,field_out,hit_into_play,83.7,-8.0,12.0,83.4,45,L,R
748583,2023-10-04,5,Top,543243,662139,CH,Changeup,88.3,1732,-0.89,53.84,5.43,-1.17,0.92,-0.19,3.52,11,,ball,,,,89.1,230,L,R
748583,2023-10-04,5,Top,543243,662139,FF,4-Seam Fastball,91.9,2671,-0.82,54.03,5.61,0.15,1.12,0.03,3.19,2,,foul,75.5,74.0,118.0,92.5,197,L,R
748583,2023-10-04,4,Bot,579328,680777,CU,Curveball,84.4,2427,2.28,53.62,5.68,-0.17,-0.28,0.94,2.57,12,field_out,hit_into_play,83.9,1.0,54.0,85.6,293,R,L
748583,2023-10-04,4,Bot,579328,680777,FF,4-Seam Fastball,94.5,2328,2.66,53.65,5.47,0.8,1.38,1.01,3.59,12,,foul,80.9,62.0,193.0,95.3,134,R,L
748583,2023-10-04,4,Bot,579328,680777,FF,4-Seam Fastball,95.4,2225,2.6,53.59,5.45,0.7,1.34,0.05,2.79,2,,swinging_strike,,,,96.3,139,R,L
748583,2023-10-04,4,Bot,579328,650489,CU,Curveball,85.6,2519,2.19,53.41,5.65,-0.2,-0.35,0.14,1.79,8,grounded_into_double_play,hit_into_play,102.7,-1.0,34.0,87.3,296,R,L
748583,2023-10-04,4,Bot,579328,621043,SL,Slider,90.7,2280,2.58,53.7,5.38,-0.2,0.57,-0.5,1.92,7,single,hit_into_play,82.1,9.0,132.0,91.6,162,R,L
748583,2023-10-04,4,Bot,579328,621043,CU,Curveball,85.8,2503,2.15,53.51,5.62,-0.31,-0.31,-0.06,1.27,13,,ball,,,,87.0,310,R,L
748583,2023-10-04,4,Bot,579328,456781,SL,Slider,90.4,2340,2.61,53.72,5.46,-0.38,0.22,0.62,3.45,12,walk,ball,,,,91.3,203,R,L
748583,2023-10-04,4,Bot,579328,456781,CU,Curveball,84.1,2559,2.2,53.56,5.71,-0.51,-0.15,0.56,3.85,12,,ball,,,,85.4,309,R,L
748583,2023-10-04,4,Bot,579328,456781,SL,Slider,90.3,2385,2.61,53.6,5.42,-0.35,0.52,-0.3,1.25,13,,foul,,,,91.5,181,R,L
748583,2023-10-04,4,Bot,579328,456781,FF,4-Seam Fastball,95.1,2338,2.67,53.73,5.37,1.09,1.17,1.94,1.84,14,,ball,,,,96.0,132,R,L
748583,2023-10-04,4,Bot,579328,456781,CU,Curveball,84.5,2521,2.2,53.62,5.64,-0.31,-0.32,0.17,2.96,2,,foul,90.4,29.0,271.0,85.8,314,R,L
748583,2023-10-04,4,Bot,579328,456781,FF,4-Seam Fastball,96.0,2196,2.56,53.54,5.31,0.92,1.21,0.85,0.96,14,,ball,,,,96.9,124,R,L
748583,2023-10-04,4,Bot,579328,456781,SL,Slider,89.7,2368,2.42,53.66,5.38,-0.19,0.17,0.14,2.26,5,,called_strike,,,,90.7,148,R,L
748583,2023-10-04,4,Bot,579328,596146,SL,Slider,89.2,2530,2.54,53.62,5.39,-0.08,0.2,-0.23,2.41,5,single,hit_into_play,100.4,-12.0,11.0,90.3,222,L,L
748583,2023-10-04,4,Bot,579328,596146,SL,Slider,90.9,2391,2.62,53.58,5.34,-0.14,0.6,-0.87,1.07,13,,ball,,,,92.1,156,L,L
748583,2023-10-04,4,Bot,621244,668904,SI,Sinker,97.2,2253,-1.9,53.72,5.94,-1.33,0.91,1.33,1.33,14,walk,ball,,,,98.2,219,R,R
748583,2023-10-04,4,Bot,621244,668904,SV,Slurve,85.8,2461,-2.23,54.19,5.8,1.07,-0.09,0.5,1.66,9,,foul,70.0,69.0,150.0,86.2,36,R,R
748583,2023-10-04,4,Bot,621244,668904,CH,Changeup,85.7,1531,-2.02,53.93,5.7,-0.91,0.66,0.43,0.44,14,,ball,,,,86.1,261,R,R
748583,2023-10-04,4,Bot,621244,668904,SI,Sinker,96.0,2202,-1.94,54.03,5.98,-1.27,1.09,-0.64,2.84,1,,foul,68.0,39.0,186.0,96.3,222,R,R
748583,2023-10-04,4,Bot,621244,668904,SV,Slurve,85.9,2515,-1.98,53.81,5.81,1.17,-0.88,1.27,-0.46,14,,ball,,,,86.2,20,R,R
748583,2023-10-04,4,Bot,621244,668904,CH,Changeup,86.7,1540,-2.06,54.02,5.78,-1.16,0.48,-0.57,1.65,7,,foul,,,,87.2,249,R,R
748583,2023-10-04,4,Bot,621244,668904,SV,Slurve,82.5,2494,-2.3,54.11,5.7,1.24,-0.26,0.45,0.83,14,,ball,,,,82.9,41,R,R
748583,2023-10-04,4,Bot,621244,668904,SV,Slurve,86.6,2582,-2.07,54.16,5.88,1.18,-0.24,0.6,1.42,14,,swinging_strike,,,,87.0,33,R,R
748583,2023-10-04,4,Top,543243,656305,ST,Sweeper,84.7,2669,-0.83,53.91,5.47,1.46,-0.46,0.65,0.44,14,strikeout,swinging_strike_blocked,,,,84.9,33,R,R
748583,2023-10-04,4,Top,543243,656305,ST,Sweeper,84.2,2755,-0.87,54.09,5.49,1.52,-0.39,0.66,1.71,9,,called_strike,,,,84.1,40,R,R
748583,2023-10-04,4,Top,543243,656305,SI,Sinker,93.1,2396,-0.73,54.05,5.48,-0.69,0.78,0.08,1.34,14,,ball,,,,93.6,202,R,R
748583,2023-10-04,4,Top,543243,656305,ST,Sweeper,83.6,2644,-0.77,53.96,5.48,1.38,-0.47,1.13,0.99,14,,ball,,,,83.8,33,R,R
748583,2023-10-04,4,Top,543243,656305,ST,Sweeper,83.3,2657,-0.91,54.23,5.53,1.53,-0.54,-0.13,2.79,5,,called_strike,,,,83.3,46,R,R
748583,2023-10-04,4,Top,543243,595281,ST,Sweeper,84.5,2657,-0.8,54.08,5.55,1.4,-0.45,1.13,1.53,14,strikeout,swinging_strike,,,,84.9,42,L,R
748583,2023-10-04,4,Top,543243,595281,FF,4-Seam Fastball,93.2,2552,-0.65,54.0,5.57,0.07,0.81,-0.45,2.99,1,,foul,86.5,42.0,280.0,94.5,198,L,R
748583,2023-10-04,4,Top,543243,595281,FF,4-Seam Fastball,92.8,2579,-0.78,53.81,5.53,0.3,0.89,-0.19,1.67,8,,foul,35.5,-55.0,1.0,94.3,203,L,R
748583,2023-10-04,4,Top,543243,595281,FF,4-Seam Fastball,93.5,2579,-0.78,54.04,5.57,0.02,0.96,0.23,3.45,2,,swinging_strike,,,,94.5,200,L,R
748583,2023-10-04,4,Top,543243,672386,SI,Sinker,92.6,2403,-0.73,53.9,5.58,-0.79,0.61,-0.45,2.37,4,field_out,hit_into_play,78.6,36.0,274.0,93.6,192,R,R
748583,2023-10-04,4,Top,543243,672386,SI,Sinker,91.8,2440,-0.71,53.88,5.56,-0.69,0.62,0.66,1.53,9,,ball,,,,92.8,192,R,R
748583,2023-10-04,3,Bot,621244,593871,SI,Sinker,95.4,2205,-1.75,54.06,5.96,-1.35,0.92,0.87,2.73,12,strikeout,called_strike,,,,95.9,221,L,R
748583,2023-10-04,3,Bot,621244,593871,SV,Slurve,78.3,2343,-2.26,54.23,5.76,1.44,-0.48,-0.74,1.95,7,,foul,67.9,-42.0,2.0,78.5,38,L,R
748583,2023-10-04,3,Bot,621244,593871,SV,Slurve,83.6,2525,-2.2,54.38,5.82,1.07,-0.33,0.7,1.37,14,,swinging_strike,,,,83.7,29,L,R
748583,2023-10-04,3,Bot,621244,593871,SI,Sinker,94.4,2112,-1.94,54.0,5.89,-1.22,0.93,-1.03,1.8,13,,ball,,,,95.1,219,L,R
748583,2023-10-04,3,Bot,621244,666397,SI,Sinker,95.2,2246,-1.88,53.99,5.88,-1.31,0.99,-0.43,1.53,13,single,hit_into_play,73.4,7.0,84.0,95.7,220,L,R
748583,2023-10-04,3,Bot,621244,666397,CH,Changeup,85.7,1511,-2.03,54.08,5.75,-0.91,0.44,-1.24,3.29,11,,ball,,,,86.5,244,L,R
748583,2023-10-04,3,Bot,621244,572191,SV,Slurve,84.9,2556,-2.19,54.22,5.85,1.11,-0.29,0.03,1.32,14,strikeout,swinging_strike,,,,85.1,38,R,R
748583,2023-10-04,3,Bot,621244,572191,SV,Slurve,80.6,2422,-2.18,54.25,5.82,1.76,-0.56,1.08,2.16,14,,foul,64.5,64.0,135.0,80.3,38,R,R
748583,2023-10-04,3,Bot,621244,572191,SV,Slurve,84.2,2535,-2.01,54.31,5.82,1.17,-0.01,-0.03,2.46,5,,called_strike,,,,84.4,32,R,R
748583,2023-10-04,3,Bot,621244,680777,SV,Slurve,84.9,2642,-2.04,54.11,5.86,1.44,-0.52,2.1,0.95,14,strikeout,swinging_strike,,,,84.9,31,R,R
748583,2023-10-04,3,Bot,621244,680777,SV,Slurve,85.3,2495,-2.03,54.18,5.81,1.3,-0.53,1.16,0.36,14,,ball,,,,85.1,33,R,R
748583,2023-10-04,3,Bot,621244,680777,CH,Changeup,86.5,1435,-1.96,54.03,5.77,-1.21,0.68,0.16,1.74,8,,swinging_strike,,,,86.8,247,R,R
748583,2023-10-04,3,Bot,621244,680777,CH,Changeup,86.6,1539,-2.15,54.02,5.68,-1.24,0.14,-0.82,1.26,13,,ball,,,,86.7,247,R,R
748583,2023-10-04,3,Bot,621244,680777,SI,Sinker,94.9,2238,-2.01,54.12,5.94,-1.28,0.97,-0.01,3.32,2,,foul,74.4,28.0,224.0,94.9,216,R,R
748583,2023-10-04,3,Top,543243,624415,CU,Curveball,79.9,2579,-0.78,54.08,5.58,0.97,-1.14,-0.89,2.13,13,strikeout,swinging_strike,,,,79.8,25,L,R
748583,2023-10-04,3,Top,543243,624415,FF,4-Seam Fastball,93.1,2569,-0.77,53.96,5.54,0.12,0.92,-1.01,2.58,11,,foul,90.6,-10.0,12.0,94.1,195,L,R
748583,2023-10-04,3,Top,543243,624415,ST,Sweeper,84.6,2712,-0.76,53.98,5.5,1.61,-0.54,0.9,0.32,14,,blocked_ball,,,,84.9,37,L,R
748583,2023-10-04,3,Top,543243,624415,FF,4-Seam Fastball,92.9,2544,-0.7,53.92,5.58,0.35,1.01,0.81,2.1,9,,called_strike,,,,93.9,202,L,R
748583,2023-10-04,3,Top,543243,624415,FF,4-Seam Fastball,92.8,2544,-0.85,53.86,5.46,0.17,1.12,-0.7,2.1,7,,called_strike,,,,94.1,204,L,R
748583,2023-10-04,3,Top,543243,624415,CU,Curveball,80.0,2699,-0.88,54.14,5.55,0.94,-1.1,-0.86,2.75,11,,ball,,,,80.0,32,L,R
748583,2023-10-04,3,Top,543243,666182,ST,Sweeper,84.5,2828,-0.86,53.99,5.47,1.32,-0.48,0.75,1.2,14,single,hit_into_play,75.0,17.0,203.0,85.0,41,R,R
748583,2023-10-04,3,Top,543243,666182,SI,Sinker,92.8,2454,-0.69,53.9,5.53,-0.63,0.73,-0.82,1.77,13,,ball,,,,93.9,197,R,R
748583,2023-10-04,3,Top,543243,666182,FF,4-Seam Fastball,93.6,2575,-0.78,53.78,5.54,0.07,0.98,0.78,2.2,9,,called_strike,,,,95.1,200,R,R
748583,2023-10-04,3,Top,543243,665489,FF,4-Seam Fastball,93.2,2583,-0.8,53.81,5.5,0.22,1.05,0.38,2.43,6,field_out,hit_into_play,82.3,63.0,166.0,94.5,195,R,R
748583,2023-10-04,3,Top,543243,665489,SI,Sinker,92.6,2517,-0.82,53.78,5.53,-0.37,0.71,-1.0,2.44,13,,ball,,,,94.1,199,R,R
748583,2023-10-04,3,Top,543243,665489,SI,Sinker,92.6,2457,-0.71,54.01,5.58,-0.58,0.77,-1.2,2.78,11,,ball,,,,93.4,197,R,R
748583,2023-10-04,3,Top,543243,474832,FF,4-Seam Fastball,93.4,2524,-0.8,53.98,5.53,0.17,1.12,0.25,2.22,5,field_out,hit_into_play,99.9,27.0,384.0,94.1,206,L,R
748583,2023-10-04,3,Top,543243,474832,FF,4-Seam Fastball,91.4,2553,-0.97,54.15,5.57,0.29,0.74,-0.33,4.16,11,,ball,,,,92.1,187,L,R
748583,2023-10-04,3,Top,543243,474832,CU,Curveball,78.4,2622,-0.85,54.3,5.73,1.03,-1.19,-0.81,3.77,11,,ball,,,,77.9,27,L,R
748583,2023-10-04,2,Bot,621244,670242,CH,Changeup,86.9,1374,-2.06,54.07,5.73,-1.08,0.63,0.23,0.94,14,field_out,hit_into_play,94.7,8.0,117.0,87.3,245,L,R
748583,2023-10-04,2,Bot,621244,670242,SV,Slurve,85.4,2471,-2.17,54.42,5.92,1.07,-0.49,0.34,0.97,14,,ball,,,,85.2,34,L,R
748583,2023-10-04,2,Bot,621244,670242,SV,Slurve,85.4,2480,-2.2,54.33,5.91,1.29,-0.5,0.62,0.91,14,,swinging_strike,,,,85.0,28,L,R
748583,2023-10-04,2,Bot,621244,670242,CH,Changeup,85.9,1527,-2.06,54.03,5.7,-0.87,1.01,-0.93,1.98,13,,ball,,,,86.1,243,L,R
748583,2023-10-04,2,Bot,621244,621043,SI,Sinker,94.8,2052,-1.77,54.0,5.99,-1.31,1.08,-0.65,1.9,7,single,hit_into_play,79.3,-44.0,2.0,95.2,214,R,R
748583,2023-10-04,2,Bot,621244,621043,SV,Slurve,84.7,2380,-2.02,54.3,5.92,1.39,-0.5,0.71,2.4,6,,foul,69.3,55.0,174.0,84.5,35,R,R
748583,2023-10-04,2,Bot,621244,666135,FF,4-Seam Fastball,95.5,2306,-1.74,54.12,6.03,-0.65,1.39,-0.96,3.59,11,strikeout,swinging_strike,,,,95.9,216,L,R
748583,2023-10-04,2,Bot,621244,666135,FF,4-Seam Fastball,96.0,2358,-2.04,54.23,5.97,-0.78,1.28,-1.28,3.85,11,,ball,,,,96.2,216,L,R
748583,2023-10-04,2,Bot,621244,666135,FF,4-Seam Fastball,94.2,2215,-2.05,54.14,5.93,-0.72,1.26,-0.89,3.39,11,,swinging_strike,,,,94.8,213,L,R
748583,2023-10-04,2,Bot,621244,666135,SI,Sinker,94.5,2190,-2.0,54.09,6.02,-1.05,1.3,-0.79,2.6,4,,called_strike,,,,94.9,218,L,R
748583,2023-10-04,2,Bot,621244,596146,CH,Changeup,86.2,1352,-2.08,54.09,5.75,-1.12,0.47,-0.4,1.19,13,field_out,hit_into_play,65.6,-26.0,3.0,86.5,242,L,R
748583,2023-10-04,2,Bot,621244,596146,SV,Slurve,84.2,2377,-2.28,54.49,5.86,1.27,-0.37,-0.89,1.27,13,,ball,,,,83.9,33,L,R
748583,2023-10-04,2,Top,543243,543807,ST,Sweeper,85.0,2661,-0.71,54.13,5.6,1.42,-0.53,1.04,1.89,14,field_out,hit_into_play,90.2,21.0,310.0,85.2,37,R,R
748583,2023-10-04,2,Top,543243,543807,CU,Curveball,79.5,2570,-0.63,53.95,5.55,1.07,-1.29,-0.1,2.6,5,,foul,63.8,-39.0,3.0,79.5,23,R,R
748583,2023-10-04,2,Top,543243,543807,FF,4-Seam Fastball,92.5,2592,-0.75,54.02,5.61,0.19,0.75,-0.23,4.78,11,,ball,,,,93.5,188,R,R
748583,2023-10-04,2,Top,543243,543807,ST,Sweeper,84.8,2709,-0.71,53.93,5.45,1.02,-0.48,1.12,-0.46,14,,blocked_ball,,,,85.3,38,R,R
748583,2023-10-04,2,Top,543243,543807,SI,Sinker,93.3,2492,-0.68,53.96,5.59,-0.63,0.84,-0.17,2.6,5,,foul,88.3,-29.0,5.0,94.1,200,R,R
748583,2023-10-04,2,Top,543243,543807,ST,Sweeper,85.1,2850,-0.79,54.08,5.46,1.72,-0.76,0.9,1.62,14,,swinging_strike,,,,84.9,33,R,R
748583,2023-10-04,2,Top,543243,662139,FF,4-Seam Fastball,94.4,2671,-0.86,53.91,5.46,-0.06,1.0,0.06,2.34,5,sac_bunt,hit_into_play,45.0,-77.0,0.0,95.3,199,L,R
748583,2023-10-04,2,Top,543243,656305,FC,Cutter,90.8,2779,-0.78,53.74,5.49,0.48,0.45,1.85,1.42,14,walk,ball,,,,92.1,178,R,R
748583,2023-10-04,2,Top,543243,656305,FF,4-Seam Fastball,93.9,2532,-0.7,53.92,5.51,-0.16,1.28,-0.17,3.17,2,,called_strike,,,,95.0,202,R,R
748583,2023-10-04,2,Top,543243,656305,CU,Curveball,80.5,2804,-0.68,53.98,5.59,1.17,-1.33,0.84,1.12,14,,ball,,,,80.2,26,R,R
748583,2023-10-04,2,Top,543243,656305,FC,Cutter,90.1,2836,-0.84,53.96,5.54,0.58,0.49,0.62,3.94,12,,ball,,,,91.0,152,R,R
748583,2023-10-04,2,Top,543243,656305,FC,Cutter,90.1,2907,-0.78,54.16,5.59,0.52,0.42,0.56,3.44,3,,ball,,,,90.7,136,R,R
748583,2023-10-04,2,Top,543243,595281,ST,Sweeper,85.1,2826,-0.83,54.1,5.59,1.39,-0.58,0.04,2.55,5,field_out,hit_into_play,86.0,36.0,312.0,85.3,44,L,R
748583,2023-10-04,2,Top,543243,595281,ST,Sweeper,85.2,2892,-0.78,53.98,5.55,1.35,-0.58,1.2,1.15,14,,ball,,,,85.8,36,L,R
748583,2023-10-04,2,Top,543243,595281,ST,Sweeper,85.0,2888,-0.9,54.21,5.54,0.96,-0.46,-0.58,2.53,4,,foul,74.1,3.0,49.0,85.1,47,L,R
748583,2023-10-04,2,Top,543243,595281,FF,4-Seam Fastball,94.0,2680,-0.86,53.8,5.53,-0.03,1.23,0.43,2.15,9,,called_strike,,,,95.0,202,L,R
748583,2023-10-04,2,Top,543243,672386,ST,Sweeper,84.4,2813,-0.82,54.09,5.61,1.41,-0.75,0.29,1.67,9,single,hit_into_play,75.8,17.0,218.0,85.0,38,R,R
748583,2023-10-04,2,Top,543243,672386,SI,Sinker,94.4,2592,-0.65,54.0,5.65,-0.87,0.85,-0.87,3.17,11,,foul,66.3,64.0,143.0,95.4,204,R,R
748583,2023-10-04,2,Top,543243,672386,ST,Sweeper,85.6,3038,-0.79,54.12,5.6,1.02,-0.48,1.73,1.43,14,,ball,,,,85.8,43,R,R
748583,2023-10-04,2,Top,543243,672386,SI,Sinker,93.3,2578,-0.78,53.99,5.61,-0.59,0.75,-0.42,3.11,11,,swinging_strike,,,,94.3,198,R,R
748583,2023-10-04,2,Top,543243,672386,FF,4-Seam Fastball,93.5,2735,-0.92,53.96,5.63,0.04,1.16,0.19,1.74,8,,called_strike,,,,94.0,206,R,R
748583,2023-10-04,1,Bot,621244,668904,SV,Slurve,85.0,2522,-2.06,54.17,5.83,1.4,-0.44,0.92,1.4,14,grounded_into_double_play,hit_into_play,71.5,7.0,77.0,85.0,31,R,R
748583,2023-10-04,1,Bot,621244,668904,SV,Slurve,83.7,2504,-2.05,54.28,5.78,1.38,-0.61,0.52,1.88,9,,foul,57.4,-66.0,1.0,83.4,38,R,R
748583,2023-10-04,1,Bot,621244,668904,FF,4-Seam Fastball,96.0,2254,-1.96,54.08,5.94,-0.62,1.48,0.68,2.1,9,,called_strike,,,,96.3,215,R,R
748583,2023-10-04,1,Bot,621244,593871,CH,Changeup,88.4,1427,-2.06,53.92,5.76,-1.16,0.24,-0.59,1.45,13,single,hit_into_play,93.7,13.0,264.0,89.2,241,L,R
748583,2023-10-04,1,Bot,621244,593871,SV,Slurve,85.1,2318,-2.12,54.47,5.98,1.18,-0.53,-2.17,3.81,11,,ball,,,,85.1,32,L,R
748583,2023-10-04,1,Bot,621244,593871,SV,Slurve,85.4,2431,-2.04,54.3,5.94,1.35,-0.55,-0.34,0.87,13,,foul,,,,85.1,33,L,R
748583,2023-10-04,1,Bot,621244,593871,FF,4-Seam Fastball,95.7,2195,-1.93,54.01,5.89,-0.68,1.2,-0.33,2.72,4,,foul,88.0,63.0,211.0,96.4,224,L,R
748583,2023-10-04,1,Bot,621244,593871,SI,Sinker,95.5,2164,-1.95,54.19,5.9,-1.26,1.09,-0.39,2.31,4,,called_strike,,,,95.6,223,L,R
748583,2023-10-04,1,Bot,621244,666397,SI,Sinker,95.5,2233,-1.74,54.03,6.06,-1.14,1.35,0.67,2.45,6,strikeout,called_strike,,,,95.8,216,L,R
748583,2023-10-04,1,Bot,621244,666397,SV,Slurve,83.6,2451,-2.17,54.36,5.88,1.38,-0.67,0.13,2.02,8,,called_strike,,,,83.2,29,L,R
748583,2023-10-04,1,Bot,621244,666397,SV,Slurve,84.6,2424,-2.12,54.17,5.83,1.39,-0.65,1.23,1.49,14,,ball,,,,84.3,36,L,R
748583,2023-10-04,1,Bot,621244,666397,FF,4-Seam Fastball,94.7,2208,-2.06,53.96,5.87,-0.63,1.3,-0.35,2.25,4,,foul,99.1,42.0,331.0,95.1,220,L,R
748583,2023-10-04,1,Bot,621244,666397,FF,4-Seam Fastball,94.7,2238,-2.11,54.09,5.94,-0.83,1.18,-1.75,3.28,11,,ball,,,,95.1,214,L,R
748583,2023-10-04,1,Top,543243,624415,ST,Sweeper,84.9,2642,-0.97,54.13,5.57,1.55,-0.51,-0.37,2.74,4,strikeout,called_strike,,,,85.2,42,L,R
748583,2023-10-04,1,Top,543243,624415,CU,Curveball,80.6,2678,-0.77,53.86,5.57,0.72,-1.23,0.0,2.25,5,,foul,83.5,-18.0,7.0,80.7,35,L,R
748583,2023-10-04,1,Top,543243,624415,ST,Sweeper,84.4,2699,-0.88,54.23,5.54,1.46,-0.68,-0.8,2.94,1,,ball,,,,84.3,38,L,R
748583,2023-10-04,1,Top,543243,624415,ST,Sweeper,84.7,2609,-0.95,54.02,5.5,1.53,-0.45,0.22,1.93,8,,foul,,,,85.0,46,L,R
748583,2023-10-04,1,Top,543243,624415,ST,Sweeper,84.6,2672,-0.78,54.09,5.59,1.49,-0.59,0.71,1.29,14,,ball,,,,84.6,40,L,R
748583,2023-10-04,1,Top,543243,624415,ST,Sweeper,84.7,2693,-0.78,54.18,5.62,1.48,-0.6,0.91,1.5,14,,ball,,,,84.6,42,L,R
748583,2023-10-04,1,Top,543243,624415,CU,Curveball,81.3,2645,-0.75,54.16,5.67,1.2,-1.18,-0.05,3.04,2,,called_strike,,,,81.1,28,L,R
748583,2023-10-04,1,Top,543243,624415,CU,Curveball,80.3,2660,-0.86,54.23,5.56,1.25,-1.12,-0.04,1.7,8,,called_strike,,,,79.9,31,L,R
748583,2023-10-04,1,Top,543243,666182,ST,Sweeper,85.2,2646,-0.82,54.18,5.6,1.2,-0.54,0.3,1.15,14,single,hit_into_play,80.6,9.0,110.0,85.1,43,R,R
748583,2023-10-04,1,Top,543243,666182,FF,4-Seam Fastball,92.7,2554,-0.83,54.03,5.55,-0.21,0.92,0.56,1.79,14,,ball,,,,93.4,204,R,R
748583,2023-10-04,1,Top,543243,665489,FC,Cutter,90.9,2682,-0.91,53.89,5.53,0.48,0.62,0.69,1.85,9,field_out,hit_into_play,92.1,31.0,317.0,92.0,185,R,R
748583,2023-10-04,1,Top,543243,474832,ST,Sweeper,85.2,2650,-0.8,54.09,5.63,1.26,-0.52,0.64,1.61,9,strikeout,swinging_strike,,,,85.4,43,L,R
748583,2023-10-04,1,Top,543243,474832,FF,4-Seam Fastball,93.3,2501,-0.85,54.01,5.58,0.17,1.04,0.28,2.84,3,,foul,85.8,4.0,73.0,94.1,201,L,R
748583,2023-10-04,1,Top,543243,474832,ST,Sweeper,83.6,2610,-0.99,54.05,5.58,1.62,-0.38,-0.24,2.86,2,,foul,58.6,63.0,122.0,83.9,42,L,R
748583,2023-10-04,1,Top,543243,474832,ST,Sweeper,83.9,2581,-0.98,54.14,5.6,1.41,-0.46,0.07,2.26,5,,foul,74.5,-23.0,6.0,84.0,43,L,R
748583,2023-10-04,1,Top,543243,474832,FF,4-Seam Fastball,93.4,2495,-0.9,53.88,5.59,-0.06,1.22,0.19,2.36,5,,swinging_strike,,,,94.3,209,L,R
748583,2023-10-04,1,Top,543243,543807,SI,Sinker,93.0,2277,-0.82,53.89,5.68,-0.44,0.87,-0.52,2.67,4,single,hit_into_play,111.8,9.0,182.0,94.0,196,R,R
748583,2023-10-04,1,Top,543243,543807,FF,4-Seam Fastball,92.8,2421,-0.94,54.0,5.64,0.07,1.17,0.26,2.87,5,,foul,86.2,72.0,111.0,93.7,207,R,R
748580,2023-10-04,9,Bot,600917,678554,FF,4-Seam Fastball,97.7,2697,-1.3,54.83,5.86,-0.31,1.67,-0.43,1.52,7,strikeout,called_strike,,,,96.2,206,R,R
748580,2023-10-04,9,Bot,600917,678554,SL,Slider,86.2,2724,-1.69,54.76,5.63,0.62,0.75,1.38,0.75,14,,blocked_ball,,,,85.1,100,R,R
748580,2023-10-04,9,Bot,600917,678554,FF,4-Seam Fastball,97.3,2638,-1.22,54.84,6.01,-0.43,1.66,-0.59,3.22,1,,foul,,,,96.2,197,R,R
748580,2023-10-04,9,Bot,600917,678554,SL,Slider,85.5,2751,-1.42,54.48,5.66,0.9,0.03,2.4,0.73,14,,blocked_ball,,,,85.0,84,R,R
748580,2023-10-04,9,Bot,600917,678554,FF,4-Seam Fastball,98.1,2596,-0.87,54.81,6.1,-0.36,1.63,0.68,3.14,3,,foul,81.9,11.0,156.0,96.9,202,R,R
748580,2023-10-04,9,Bot,600917,678554,SL,Slider,86.6,2712,-1.23,54.65,5.67,0.9,0.33,2.82,0.63,14,,blocked_ball,,,,86.0,114,R,R
748580,2023-10-04,9,Bot,600917,678554,FF,4-Seam Fastball,97.7,2587,-1.05,54.78,6.0,-0.45,1.6,0.48,3.22,3,,foul,79.2,23.0,224.0,96.4,204,R,R
748580,2023-10-04,9,Bot,600917,678554,FF,4-Seam Fastball,97.9,2638,-1.17,54.73,5.96,-0.51,1.61,0.42,2.16,9,,called_strike,,,,96.7,209,R,R
748580,2023-10-04,9,Bot,600917,622534,SL,Slider,85.9,2723,-1.49,54.55,5.64,0.78,0.29,1.96,0.81,14,strikeout,swinging_strike_blocked,,,,85.5,93,R,R
748580,2023-10-04,9,Bot,600917,622534,FF,4-Seam Fastball,98.1,2626,-0.92,54.8,6.06,-0.24,1.56,0.94,3.74,12,,foul,77.0,-33.0,5.0,96.9,201,R,R
748580,2023-10-04,9,Bot,600917,622534,FF,4-Seam Fastball,98.3,2537,-1.19,54.7,5.94,-0.62,1.42,0.02,2.74,5,,foul_tip,,,,97.3,209,R,R
