game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
748534,2023-11-01,9,Bot,622250,606466,CU,84.9,2515,-1.19,54.73,6.12,1.14,-0.9,-0.54,3.55,1,strikeout,called_strike,,,,83.8,26,L,R
748534,2023-11-01,9,Bot,622250,606466,FF,96.6,2442,-0.69,54.44,6.24,-0.35,1.45,0.87,1.76,14,,ball,,,,95.9,206,L,R
748534,2023-11-01,9,Bot,622250,606466,CU,84.5,2339,-1.27,54.72,6.11,1.06,-0.87,-0.58,3.32,1,,called_strike,,,,83.5,24,L,R
748534,2023-11-01,9,Bot,622250,606466,FF,95.4,2392,-0.8,54.39,6.23,-0.63,1.56,0.16,3.34,2,,foul,,,,94.7,204,L,R
748534,2023-11-01,9,Bot,622250,606466,FF,95.6,2289,-0.83,54.45,6.19,-0.14,1.67,0.42,1.6,14,,ball,,,,94.8,207,L,R
748534,2023-11-01,9,Bot,622250,682998,FF,95.6,2409,-0.66,54.6,6.25,-0.43,1.64,-0.17,3.64,11,field_out,hit_into_play,88.8,84.0,43.0,94.7,208,L,R
748534,2023-11-01,9,Bot,622250,682998,CU,83.9,2490,-1.2,54.49,6.1,1.1,-0.93,0.94,0.73,14,,ball,,,,82.9,28,L,R
748534,2023-11-01,9,Bot,622250,672695,CU,86.3,2542,-1.02,54.73,6.17,1.1,-0.9,0.06,1.28,14,strikeout,called_strike,,,,84.8,24,L,R
748534,2023-11-01,9,Bot,622250,672695,FF,96.3,2495,-0.83,54.61,6.32,-0.53,1.64,-0.11,1.79,8,,foul,79.1,31.0,247.0,95.4,204,L,R
748534,2023-11-01,9,Bot,622250,672695,CU,85.6,2475,-1.19,54.64,6.17,1.17,-1.08,-1.32,0.51,13,,ball,,,,84.4,20,L,R
748534,2023-11-01,9,Bot,622250,672695,CU,84.7,2484,-1.34,54.73,6.1,1.09,-1.05,-0.35,1.46,7,,called_strike,,,,83.3,24,L,R
748534,2023-11-01,9,Bot,622250,672695,FF,94.9,2447,-0.92,54.54,6.26,-0.63,1.54,-0.19,2.18,5,,called_strike,,,,93.8,209,L,R
748534,2023-11-01,9,Top,623149,694497,ST,84.5,2521,-3.72,54.2,4.55,0.21,0.99,-1.55,2.43,13,strikeout,foul_tip,,,,84.5,96,L,R
748534,2023-11-01,9,Top,623149,694497,FF,92.8,2536,-3.66,54.0,4.44,-0.68,1.24,0.78,3.81,3,,ball,,,,92.9,235,L,R
748534,2023-11-01,9,Top,623149,694497,FF,92.1,2507,-3.75,54.29,4.53,-0.57,1.13,-1.15,4.22,11,,ball,,,,91.9,238,L,R
748534,2023-11-01,9,Top,623149,694497,ST,85.2,2569,-3.69,54.1,4.5,0.07,0.87,0.02,1.87,8,,foul,64.2,63.0,147.0,85.1,102,L,R
748534,2023-11-01,9,Top,623149,694497,ST,85.0,2596,-3.64,53.99,4.52,1.17,0.63,0.47,1.33,14,,ball,,,,84.8,95,L,R
748534,2023-11-01,9,Top,623149,694497,FF,91.8,2530,-3.64,54.0,4.47,-0.81,1.23,-1.03,3.14,11,,called_strike,,,,92.1,236,L,R
748534,2023-11-01,9,Top,623149,608369,ST,85.5,2644,-3.55,54.21,4.56,1.12,0.51,-0.17,1.69,8,single,hit_into_play,65.3,-50.0,1.0,85.0,97,L,R
748534,2023-11-01,9,Top,623149,608369,ST,85.5,2575,-3.61,54.12,4.59,1.09,0.54,1.04,1.52,14,,swinging_strike,,,,84.8,100,L,R
748534,2023-11-01,9,Top,623149,543760,FF,92.5,2613,-3.6,54.14,4.46,-0.78,1.07,0.39,2.94,3,home_run,hit_into_play,99.3,25.0,406.0,92.4,231,R,R
748534,2023-11-01,9,Top,623149,543760,ST,85.8,2599,-3.64,54.25,4.56,0.57,0.86,0.25,2.06,8,,foul,64.9,58.0,162.0,85.4,96,R,R
748534,2023-11-01,9,Top,623149,608671,FF,91.7,2558,-3.65,54.1,4.44,-0.78,1.15,0.28,2.97,3,field_out,hit_into_play,83.4,-7.0,18.0,91.5,241,L,R
748534,2023-11-01,9,Top,623149,665750,FF,93.3,2613,-3.64,54.4,4.48,-0.83,1.31,-0.45,3.43,1,strikeout,foul_tip,,,,92.5,237,L,R
