game_id,game_date,inning,inning_topbot,pitcher_id,batter_id,pitch_type,release_speed,release_spin_rate,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,zone,events,description,launch_speed,launch_angle,hit_distance_sc,effective_speed,spin_axis,stand,p_throws
660906,2021-11-02,9,Bot,519293,493329,FF,93.7,2112,1.39,54.39,6.72,0.57,1.21,0.19,2.68,5,field_out,hit_into_play,93.8,-28.0,5.0,93.4,146,R,L
660906,2021-11-02,9,Bot,519293,493329,FF,92.9,2206,1.38,54.22,6.72,0.9,1.34,0.01,2.12,5,,foul,75.0,15.0,156.0,92.6,145,R,L
660906,2021-11-02,9,Bot,519293,493329,FF,93.1,2216,1.35,54.3,6.73,0.81,1.52,0.78,2.13,6,,called_strike,,,,92.5,143,R,L
660906,2021-11-02,9,Bot,519293,670541,FF,94.6,2263,1.31,54.25,6.73,0.85,1.27,-0.23,2.66,5,field_out,hit_into_play,92.7,39.0,312.0,93.8,140,L,L
660906,2021-11-02,9,Bot,519293,670541,FF,93.6,2239,1.31,54.28,6.8,0.9,1.43,-1.15,1.51,13,,ball,,,,92.8,152,L,L
660906,2021-11-02,9,Bot,519293,670541,FF,94.3,2377,1.13,54.07,6.79,0.92,1.67,-0.84,0.77,13,,blocked_ball,,,,93.7,150,L,L
660906,2021-11-02,9,Bot,519293,670541,FF,94.4,2375,1.17,54.34,6.9,0.98,1.51,-0.51,1.94,7,,called_strike,,,,93.3,147,L,L
660906,2021-11-02,9,Bot,519293,670541,FF,95.0,2329,1.19,54.41,6.84,0.78,1.55,-0.72,3.54,1,,ball,,,,94.0,144,L,L
660906,2021-11-02,9,Bot,519293,670541,FF,93.8,2152,1.36,54.26,6.74,0.69,1.26,0.48,3.23,3,,foul,71.6,61.0,163.0,93.4,145,L,L
660906,2021-11-02,9,Bot,519293,621043,FF,93.4,2260,1.37,54.41,6.86,0.83,1.63,0.72,2.73,6,field_out,hit_into_play,93.1,24.0,333.0,92.9,147,R,L
660906,2021-11-02,9,Bot,519293,621043,SL,81.6,2295,1.78,54.53,6.62,-0.58,-0.26,-0.66,1.13,13,,ball,,,,81.2,323,R,L
660906,2021-11-02,9,Bot,519293,621043,FF,92.8,2288,1.44,54.23,6.75,0.58,1.46,-0.24,1.97,8,,called_strike,,,,92.5,147,R,L
660906,2021-11-02,9,Bot,519293,621043,FF,93.6,2284,1.43,54.24,6.77,0.77,1.4,0.48,2.55,6,,called_strike,,,,93.5,141,R,L
